method,config,Jaccard
RHT,GL84,0.8333281589859213
RHT,GL84,0.767949406433382
RHT,GL84,0.7582536430371308
RCD,GL84,0.9093033048669239
RCD,GL84,0.5426341719131896
RCD,GL84,0.8322312119691453
RCD,GL84,0.928243003777828
RCD,GL84,0.5168880214884096
RCD,GL84,0.7554592612158684
RCD,GL84,0.7458646664856691
RCD,GL84,0.829466947701265
RCD,GL84,0.9712421677085223
RCD,GL84,0.5381045685591397
RCD,GL84,0.6640182749324078
RCD,GL84,0.6422421478054776
RCD,GL84,0.8948967672907102
RCD,GL84,0.6715227813889655
RCD,GL84,0.7993408113725115
RCD,GL84,0.8404791521140633
RCD,GL84,0.8734612428760575
RCD,GL84,0.4617892502936888
RCD,GL84,0.7637371449175053
RCD,GL84,0.6592425921203865
RCD,GL84,0.8609718406837212
RCD,GL84,0.7830968731735939
RCD,GL84,0.6494338839358695
RCD,GL84,0.7284630834696972
RCD,GL84,0.4281632124436822
RCD,GL84,0.794101291071752
RCD,GL84,0.48557443635542025
RCD,GL84,0.6534419483698931
RCD,GL84,0.59456819904216
RCD,GL84,0.7679173615327292
RCD,GL84,0.8160189949902528
RCD,GL84,0.6457962618571216
RCD,GL84,0.650842308881605
RCD,GL84,0.9186979217248327
RCD,GL84,0.6836389519861823
RCD,GL84,0.7887828844612683
RCD,GL84,0.737424316031772
RCD,GL84,0.9361570427554105
RCD,GL84,0.7664932341645724
RCD,GL84,0.9492867083670015
RCD,GL84,0.8285187422379958
RCD,GL84,0.7655684916827298
RCD,GL84,0.5671925570254635
RCD,GL84,0.9196438679156207
RCD,GL84,0.7012095636163993
RCD,GL84,0.9015583758784885
RCD,GL84,0.3781518167732052
RCD,GL84,0.8183375341204909
RCD,GL84,0.7291952028657601
RCD,GL84,0.7056342119629315
RCD,GL84,0.7966319781972454
RCD,GL84,0.8602340202398403
RCD,GL84,0.9403935732010658
RCD,GL84,0.6175514917119379
RCD,GL84,0.668472013988912
RCD,GL84,0.9239634950458832
RCD,GL84,0.7275012400699914
RCD,GL84,0.8227951260330454
RCD,GL84,0.8640078292705742
RCD,GL84,0.6521644077004471
RCD,GL84,0.7696565126527267
RCD,GL84,0.8159305663592058
RCD,GL84,0.7960093418996819
RCD,GL84,0.8943739600162118
RCD,GL84,0.657702494671547
RCD,GL84,0.7245105008165041
RCD,GL84,0.609844393999943
RCD,GL84,0.7811501767250162
RCD,GL84,0.9147385139682063
RCD,GL84,0.8736137694342835
RCD,GL84,0.9229179159233318
RCD,GL84,0.5955578452006443
RCD,GL84,0.88509500497544
RCD,GL84,0.9323394431017843
RCD,GL84,0.7941181425218452
RCD,GL84,0.844022471459908
RCD,GL84,0.7235292514259729
RCD,GL84,0.6240646276373387
RCD,GL84,0.5585439310243563
RCD,GL84,0.6030479873556105
RCD,GL84,0.7488090755855867
RCD,GL84,0.767373962082273
RCD,GL84,0.789902364313626
RCD,GL84,0.5849994975775633
RCD,GL84,0.8316340626418208
RCD,GL84,0.8434657731951961
RCD,GL84,0.7849923102733216
RCD,GL84,0.6763621679781721
RCD,GL84,0.7607330689220233
RCD,GL84,0.7686036918742377
RCD,GL84,0.43183240330969147
RCD,GL84,0.793568601656048
RCD,GL84,0.7765961372758226
RCD,GL84,0.8961866196815648
RCD,GL84,0.7469182958676486
RCD,GL84,0.6306421710397148
