case_idx,filename,config,mean_J,std_J,range_J,min_J,max_J
1323,29478252_20200608_Feet_L_S_1,Med3,0.8647458912613551,0.0,0.0,0.8647458912613551,0.8647458912613551
1324,29478252_20200608_Feet_L_S_1,Med5,0.904820592796695,0.002493791475121965,0.006234478687804912,0.903573697059134,0.909808175746939
1325,29478252_20200608_Feet_L_S_1,Med7,0.9119987493430507,0.004447549247526622,0.0269572512739501,0.9105962276791488,0.9375534789530989
1326,29478252_20200608_Feet_L_S_1,Med9,0.8946167886037081,0.00500736874435788,0.03576691960255629,0.8595652073932032,0.8953321269957595
1327,29478252_20200608_Feet_L_S_1,Med11,0.8669185877281049,0.016768188315769636,0.07792264278369265,0.8445666773997896,0.9224893201834823
1328,29478252_20200608_Feet_L_S_1,Med13,0.8162756731929665,0.0023837071760746983,0.009342485008453583,0.815621699242375,0.8249641842508286
1329,29478252_20200608_Feet_L_S_1,Med15,0.7756416878105395,4.3852887327275885e-05,0.000313234909480542,0.7753347175992481,0.7756479525087286
1330,29478252_20200608_Feet_L_S_1,Med17,0.6761531915597678,0.0,0.0,0.6761531915597678,0.6761531915597678
1331,29478252_20200608_Feet_L_S_1,Med19,0.6346911757197012,1.1102230246251565e-16,0.0,0.6346911757197014,0.6346911757197014
1332,29478252_20200608_Feet_L_S_2,GL70,0.9247835518517766,0.003692302536719671,0.018116167622429624,0.9083444907311304,0.9264606583535601
1333,29478252_20200608_Feet_L_S_2,GL72,0.9208678034464117,0.003339026431911485,0.008347566079778712,0.9141897505825884,0.9225373166623672
1334,29478252_20200608_Feet_L_S_2,GL74,0.9220315208357559,0.0005979904278513401,0.0017233797624618408,0.9205494142400389,0.9222727940025007
1335,29478252_20200608_Feet_L_S_2,GL76,0.9187080966771152,0.0003895874529532484,0.002782767521094631,0.9186524413266932,0.9214352088477878
1336,29478252_20200608_Feet_L_S_2,GL78,0.9196369871467428,2.223887242802899e-05,0.0002235090775889459,0.9194157131599295,0.9196392222375185
1337,29478252_20200608_Feet_L_S_2,GL80,0.9127037856122078,0.010221592828321477,0.06436918212084919,0.8561945176437656,0.9205636997646148
1338,29478252_20200608_Feet_L_S_2,GL82,0.8974719517537867,0.004802642378641456,0.048268372037011176,0.8496862634371459,0.8979546354741571
1339,29478252_20200608_Feet_L_S_2,GL84,0.8884708469242458,0.025794764075604125,0.10454049100576979,0.8524462517620858,0.9569867427678556
1340,29478252_20200608_Feet_L_S_2,GL86,0.8711133258026925,0.022466052448602385,0.09587120573119812,0.8546737851130606,0.9505449908442587
1341,29478252_20200608_Feet_L_S_2,Med3,0.7370463003995394,0.01595935552402817,0.0730175311798128,0.730852385644681,0.8038699168244938
1342,29478252_20200608_Feet_L_S_2,Med5,0.824744083809003,0.02063564442652802,0.1479309423151175,0.7186153128444129,0.8665462551595304
1343,29478252_20200608_Feet_L_S_2,Med7,0.8447517337065166,0.03630651684978808,0.1312614760138019,0.7975520712817743,0.9288135472955762
1344,29478252_20200608_Feet_L_S_2,Med9,0.8742296796039178,0.03620501878488485,0.16650902709731208,0.7764631495888049,0.942972176686117
1345,29478252_20200608_Feet_L_S_2,Med11,0.8903010662923543,0.017245392927944612,0.14018298404381913,0.7751710189692489,0.915354003013068
1346,29478252_20200608_Feet_L_S_2,Med13,0.8694799298337383,0.005708027887638847,0.058435947902309104,0.8678279010715835,0.9262638489738926
1347,29478252_20200608_Feet_L_S_2,Med15,0.8667289329763755,0.007088915837452474,0.014623515627656514,0.8582595829819425,0.872883098609599
1348,29478252_20200608_Feet_L_S_2,Med17,0.8159266718678553,0.011506185151368543,0.11564151186499427,0.7014415751215114,0.8170830869865057
1349,29478252_20200608_Feet_L_S_2,Med19,0.7637809401209197,0.016999096266869615,0.06268300720449915,0.7062926802728681,0.7689756874773672
1350,29478252_20200608_Feet_L_S_3,GL70,0.9507300193388314,0.0045076020718764175,0.04039937691120754,0.9109437604073701,0.9513431373185777
1351,29478252_20200608_Feet_L_S_3,GL72,0.9524750324174289,0.0022143814650686824,0.022255371098031218,0.930442215030378,0.9526975861284093
1352,29478252_20200608_Feet_L_S_3,GL74,0.9587217583372936,0.008043453387192702,0.07785847138021795,0.8819327569581838,0.9597912283384018
1353,29478252_20200608_Feet_L_S_3,GL76,0.9527624423230739,0.009555563883510884,0.04138720295772058,0.9168145947125806,0.9582017976703012
1354,29478252_20200608_Feet_L_S_3,GL78,0.9403988458546411,0.0132208485983839,0.036767723102731686,0.9146905391153033,0.951458262218035
1355,29478252_20200608_Feet_L_S_3,GL80,0.9467566632287838,0.006941445274019741,0.029896786986682855,0.919601221799381,0.9494980087860638
1356,29478252_20200608_Feet_L_S_3,GL82,0.9455067971527997,0.006469098960655883,0.028646005619882065,0.9189670457450714,0.9476130513649534
1357,29478252_20200608_Feet_L_S_3,GL84,0.9409688963410707,0.0015335025847161457,0.004901095515869924,0.940429775834325,0.9453308713501949
1358,29478252_20200608_Feet_L_S_3,GL86,0.9336156482495447,0.0023029776324430475,0.02349806054077508,0.9212741810865464,0.9447722416273214
1359,29478252_20200608_Feet_L_S_3,Med3,0.7964172355223418,0.03729099668635323,0.10519049459055907,0.7521216702588209,0.85731216484938
1360,29478252_20200608_Feet_L_S_3,Med5,0.7524757682276776,0.053500042983412384,0.2258797957772959,0.7257741520257118,0.9516539478030077
1361,29478252_20200608_Feet_L_S_3,Med7,0.905707122432797,0.06076949857452981,0.1805746325671368,0.7694378637767535,0.9500124963438903
1362,29478252_20200608_Feet_L_S_3,Med9,0.8908463586305706,0.02185968391994534,0.08539215380175602,0.825511912898634,0.91090406670039
1363,29478252_20200608_Feet_L_S_3,Med11,0.8295550424969774,0.015279454155324605,0.06424436983234338,0.8108451349290959,0.8750895047614393
1364,29478252_20200608_Feet_L_S_3,Med13,0.7829915140100353,1.1102230246251565e-16,0.0,0.7829915140100352,0.7829915140100352
1365,29478252_20200608_Feet_L_S_3,Med15,0.7141395473302264,0.019202912832998804,0.07015134487236485,0.6584428527988836,0.7285941976712484
1366,29478252_20200608_Feet_L_S_3,Med17,0.6384901931432406,0.0010743974117357626,0.005482761332749053,0.6332267422638016,0.6387095035965507
1367,29478252_20200608_Feet_L_S_3,Med19,0.5674755109899223,0.006592201008455142,0.01391614723632928,0.5582908538139452,0.5722070010502744
1368,29478252_20200608_Feet_R_S_0,GL70,0.8704922106191098,0.021742579902175253,0.13946864779339097,0.7965019223931672,0.9359705701865582
1369,29478252_20200608_Feet_R_S_0,GL72,0.8653440570311943,0.014468982640963387,0.0816053117137221,0.8143123792968033,0.8959176910105254
1370,29478252_20200608_Feet_R_S_0,GL74,0.862724976353062,0.001792611674193813,0.0048897492194373005,0.8619426164779519,0.8668323656973892
1371,29478252_20200608_Feet_R_S_0,GL76,0.8650938055910545,0.004869624025778076,0.009900964361988951,0.8592522366174812,0.8691532009794701
1372,29478252_20200608_Feet_R_S_0,GL78,0.8369264140391437,0.014100357373684114,0.08095686888192122,0.7635871645833284,0.8445440334652496
1373,29478252_20200608_Feet_R_S_0,GL80,0.8274426918616811,0.016866543082060197,0.08639564108075448,0.7564802949557918,0.8428759360365463
1374,29478252_20200608_Feet_R_S_0,GL82,0.8330440505556551,0.00041856303833812445,0.0029897359881294605,0.8301141092872885,0.8331038452754179
1375,29478252_20200608_Feet_R_S_0,GL84,0.8133549982654753,0.02867959645711488,0.08887868854602543,0.7361041868105699,0.8249828753565953
1376,29478252_20200608_Feet_R_S_0,GL86,0.7284949076991203,0.03066435476565475,0.17314456126211775,0.6317818989156447,0.8049264601777625
1377,29478252_20200608_Feet_R_S_0,Med3,0.8423794615307133,1.1102230246251565e-16,0.0,0.8423794615307134,0.8423794615307134
1378,29478252_20200608_Feet_R_S_0,Med5,0.8612528974776344,0.007428926166649991,0.01589913962846301,0.8560467443811046,0.8719458840095676
1379,29478252_20200608_Feet_R_S_0,Med7,0.8684258477927952,0.01317924380808629,0.11091400355074355,0.8198307388511704,0.930744742401914
1380,29478252_20200608_Feet_R_S_0,Med9,0.9211270598332189,0.025646434418309796,0.17099778909892105,0.7651585611191711,0.9361563502180922
1381,29478252_20200608_Feet_R_S_0,Med11,0.8806052462019509,0.041388920893669336,0.1318841114103666,0.8023145369861211,0.9341986483964877
1382,29478252_20200608_Feet_R_S_0,Med13,0.8354142569453614,0.0018754453322886637,0.013391732443644777,0.822298555808311,0.8356902882519558
1383,29478252_20200608_Feet_R_S_0,Med15,0.7884735959221839,0.00022171181712693733,0.0022282876030240706,0.7862675911951901,0.7884958787982141
1384,29478252_20200608_Feet_R_S_0,Med17,0.7248323281619055,0.006806094183296332,0.0348693323986885,0.7225613302653394,0.7574306626640279
1385,29478252_20200608_Feet_R_S_0,Med19,0.6396998409885398,0.0,0.0,0.6396998409885398,0.6396998409885398
1386,29478252_20200608_Feet_R_S_1,GL70,0.9192097333846241,0.019333161769380935,0.06175194970755693,0.8764113191893964,0.9381632688969533
1387,29478252_20200608_Feet_R_S_1,GL72,0.9241521209400508,0.007816198407546918,0.0539041448174139,0.8791247499669448,0.9330288947843587
1388,29478252_20200608_Feet_R_S_1,GL74,0.882916864245723,0.0178369123456405,0.1181510131629031,0.8094392994619996,0.9275903126249027
1389,29478252_20200608_Feet_R_S_1,GL76,0.8841968233361263,0.010104056065848419,0.06784941458015026,0.8561395578860396,0.9239889724661898
1390,29478252_20200608_Feet_R_S_1,GL78,0.8037391945157121,0.039347233170390516,0.09250827620894486,0.7688035360126759,0.8613118122216208
1391,29478252_20200608_Feet_R_S_1,GL80,0.7671157776986053,0.07928699280526412,0.3236587066299832,0.5684117676099543,0.8920704742399375
1392,29478252_20200608_Feet_R_S_1,GL82,0.7157610726801003,0.08750940576721913,0.49624775141630706,0.38472125161634885,0.8809690030326559
1393,29478252_20200608_Feet_R_S_1,GL84,0.6171339870659321,0.09320527168337225,0.7333730556415121,0.0763429302361858,0.8097159858776979
1394,29478252_20200608_Feet_R_S_1,GL86,0.580295901416181,0.07390564884698508,0.38822014926651377,0.37822672161069887,0.7664468708772126
1395,29478252_20200608_Feet_R_S_1,Med3,0.8623636363137226,0.032241060642783106,0.09182593609024459,0.7993723633776526,0.8911982994678972
1396,29478252_20200608_Feet_R_S_1,Med5,0.8990047261941883,0.006256408216996539,0.025468471163042072,0.8752488474744787,0.9007173186375208
1397,29478252_20200608_Feet_R_S_1,Med7,0.8988225381754869,0.011353493279608785,0.08043524198749807,0.8208639760824378,0.9012992180699358
1398,29478252_20200608_Feet_R_S_1,Med9,0.8857460008089947,0.014353702756310345,0.06612499321761311,0.8229138580582381,0.8890388512758512
1399,29478252_20200608_Feet_R_S_1,Med11,0.8042872646806828,0.02245532977029129,0.0635315068316128,0.7941848312943379,0.8577163381259507
1400,29478252_20200608_Feet_R_S_1,Med13,0.7129155262600005,0.02371666214700485,0.06079866366071918,0.6933198210567556,0.7541184847174748
1401,29478252_20200608_Feet_R_S_1,Med15,0.658607188536472,2.220446049250313e-16,0.0,0.6586071885364718,0.6586071885364718
1402,29478252_20200608_Feet_R_S_1,Med17,0.6187110193600129,0.0035137012121507208,0.0070288083265710455,0.6152669032799933,0.6222957116065644
1403,29478252_20200608_Feet_R_S_1,Med19,0.5417575344610845,0.005791303620534563,0.020198566055581235,0.5360855578289051,0.5562841238844863
1404,29478252_20200608_Feet_R_S_2,GL70,0.8425094539162368,0.031115949552890085,0.19722431854784206,0.6944655928800764,0.8916899114279184
1405,29478252_20200608_Feet_R_S_2,GL72,0.8220678056520874,0.03294708413499411,0.17450915264702538,0.7124314713169969,0.8869406239640223
1406,29478252_20200608_Feet_R_S_2,GL74,0.7762833097208403,0.046833430445662586,0.23929251351072933,0.6541834831508918,0.8934759966616211
1407,29478252_20200608_Feet_R_S_2,GL76,0.8134189667526412,0.04510995214702821,0.1966422043544519,0.6754304471870648,0.8720726515415167
1408,29478252_20200608_Feet_R_S_2,GL78,0.7371973754814999,0.054271171981510234,0.18919788802241344,0.6630120223953722,0.8522099104177856
1409,29478252_20200608_Feet_R_S_2,GL80,0.7356670453068089,0.04509762541218353,0.12184149646184894,0.6606471867148296,0.7824886831766785
1410,29478252_20200608_Feet_R_S_2,GL82,0.6266897760466512,0.09875872465743497,0.6566877945552335,0.135028766436224,0.7917165609914575
1411,29478252_20200608_Feet_R_S_2,GL84,0.5947262505757217,0.07084096813668103,0.35355991564220735,0.4135071431114832,0.7670670587536905
1412,29478252_20200608_Feet_R_S_2,GL86,0.5559693626417982,0.11220328186048727,0.7345232510847731,0.03441712956018388,0.768940380644957
1413,29478252_20200608_Feet_R_S_2,Med3,0.8684136029498656,0.03413233833556843,0.10307120817551185,0.7908701732094696,0.8939413813849815
1414,29478252_20200608_Feet_R_S_2,Med5,0.8683417601353741,0.01157649154130633,0.02411769071105485,0.8596593914793944,0.8837770821904493
1415,29478252_20200608_Feet_R_S_2,Med7,0.845740695662517,0.02579578792400916,0.10651533773267019,0.7909742224733713,0.8974895602060415
1416,29478252_20200608_Feet_R_S_2,Med9,0.8874500676478355,0.03504810295147385,0.2553765892001464,0.6561677822907283,0.9115443714908746
1417,29478252_20200608_Feet_R_S_2,Med11,0.8122309211184049,0.06858746709869153,0.2600374744550641,0.6230586995599838,0.8830961740150479
1418,29478252_20200608_Feet_R_S_2,Med13,0.7409856682395758,0.03577519660013443,0.1640376389310323,0.6034424745361813,0.7674801134672136
1419,29478252_20200608_Feet_R_S_2,Med15,0.6416464562035914,0.03732552153225223,0.16166043450404977,0.5562934601046722,0.7179538946087219
1420,29478252_20200608_Feet_R_S_2,Med17,0.5986467618846325,0.0018677504411903684,0.010948946991636399,0.5983182934748834,0.6092672404665198
1421,29478252_20200608_Feet_R_S_2,Med19,0.5194624877823879,0.0009067476080373839,0.009113156349734086,0.5104404629961513,0.5195536193458854
1422,29478252_20200608_Feet_R_S_3,GL70,0.9024409423932653,0.04589029194632094,0.12186603123796336,0.8295975350741371,0.9514635663121005
1423,29478252_20200608_Feet_R_S_3,GL72,0.9087471361084709,0.05127346589105123,0.15200097688070913,0.7975292130954036,0.9495301899761127
1424,29478252_20200608_Feet_R_S_3,GL74,0.8940865132977096,0.06004124467070481,0.19257802722789552,0.7585625494221222,0.9511405766500177
1425,29478252_20200608_Feet_R_S_3,GL76,0.925128597202719,0.03885503549062454,0.1849767332997504,0.7633570506447044,0.9483337839444548
1426,29478252_20200608_Feet_R_S_3,GL78,0.875424556155137,0.04365671639529912,0.1848172844935152,0.7603682459843472,0.9451855304778624
1427,29478252_20200608_Feet_R_S_3,GL80,0.8995845227209367,0.04806305059619435,0.18656029543540975,0.7584538122175346,0.9450141076529444
1428,29478252_20200608_Feet_R_S_3,GL82,0.857127796677226,0.040626246295368464,0.1468189708568427,0.7936765995815678,0.9404955704384105
1429,29478252_20200608_Feet_R_S_3,GL84,0.752693803842194,0.0965486335099251,0.5279804866797482,0.3974059695366821,0.9253864562164302
1430,29478252_20200608_Feet_R_S_3,GL86,0.663695168216659,0.11112610730066862,0.6337089021465263,0.2856656673214382,0.9193745694679646
1431,29478252_20200608_Feet_R_S_3,Med3,0.9201904723742977,3.3306690738754696e-16,0.0,0.9201904723742974,0.9201904723742974
1432,29478252_20200608_Feet_R_S_3,Med5,0.9405915095469289,0.010757193831645428,0.02742077241416463,0.9183806838914558,0.9458014563056204
1433,29478252_20200608_Feet_R_S_3,Med7,0.8763671370248869,0.0029726869215349317,0.015169929422511497,0.8757603398479864,0.8909302692704979
1434,29478252_20200608_Feet_R_S_3,Med9,0.8573004572679683,0.02274562513821819,0.12209773777776811,0.7490577326891942,0.8711554704669623
1435,29478252_20200608_Feet_R_S_3,Med11,0.801564091386509,0.05090665502023417,0.23455796089861902,0.6048589572000015,0.8394169180986205
1436,29478252_20200608_Feet_R_S_3,Med13,0.7160435386164269,0.0252437631368519,0.08635778920271897,0.6383443501447742,0.7247021393474932
1437,29478252_20200608_Feet_R_S_3,Med15,0.6084348789109366,0.0037306069063091887,0.026647192187922775,0.6079019350671783,0.634549127255101
1438,29478252_20200608_Feet_R_S_3,Med17,0.595537411288245,0.0025870075601149025,0.01847862542939216,0.5774283583674409,0.595906983796833
1439,29478252_20200608_Feet_R_S_3,Med19,0.5305685025631527,0.004709988121376789,0.02291348427442641,0.5087240611085266,0.531637545382953
1440,30804199_20200406_Feet_L_S_0,GL70,0.9434992723461036,0.001261455855949599,0.005311687362142825,0.943180571104375,0.9484922584665179
1441,30804199_20200406_Feet_L_S_0,GL72,0.9576865322557094,0.0038746206444200343,0.00935342237521497,0.9503908628030414,0.9597442851782564
1442,30804199_20200406_Feet_L_S_0,GL74,0.9755666494941798,0.01576297836170907,0.1504689840601675,0.8291638760476463,0.9796328601078138
1443,30804199_20200406_Feet_L_S_0,GL76,0.9812341969856001,0.0050087093057449485,0.018564097554477077,0.9660003734240029,0.98456447097848
1444,30804199_20200406_Feet_L_S_0,GL78,0.9773098308506255,0.001521083962653155,0.013170184016701558,0.9665693968377916,0.9797395808544932
1445,30804199_20200406_Feet_L_S_0,GL80,0.977652933630355,0.007434966241403208,0.022116939663673896,0.9620456132244689,0.9841625528881428
1446,30804199_20200406_Feet_L_S_0,GL82,0.9787912533719735,0.0029505058540552197,0.016976148667151025,0.9630621911261339,0.9800383397932849
1447,30804199_20200406_Feet_L_S_0,GL84,0.9701036688022883,0.019645793089506175,0.0860785042069242,0.900024800431315,0.9861033046382393
1448,30804199_20200406_Feet_L_S_0,GL86,0.9675600475070457,0.017888414498998088,0.08622326641142997,0.8999299018189509,0.9861531682303809
1449,30804199_20200406_Feet_L_S_0,Med3,0.8332518125168475,0.02988736508981453,0.06925966855398225,0.8076348934512484,0.8768945620052306
1450,30804199_20200406_Feet_L_S_0,Med5,0.9294143016557485,0.00344536994041188,0.009648965819335054,0.9212126807093135,0.9308616465286486
1451,30804199_20200406_Feet_L_S_0,Med7,0.9370108100665107,0.0014047203941863014,0.008234616785427806,0.9290232317846459,0.9372578485700737
1452,30804199_20200406_Feet_L_S_0,Med9,0.8667241279676823,1.1102230246251565e-16,0.0,0.8667241279676822,0.8667241279676822
1453,30804199_20200406_Feet_L_S_0,Med11,0.8145449117151687,0.0004604382326951432,0.0017009733011231765,0.8142243318044715,0.8159253051055947
1454,30804199_20200406_Feet_L_S_0,Med13,0.7815362654909115,1.1102230246251565e-16,0.0,0.7815362654909114,0.7815362654909114
1455,30804199_20200406_Feet_L_S_0,Med15,0.7431182547219157,0.0020896080126513454,0.019491643674470094,0.7239017084350372,0.7433933521095073
1456,30804199_20200406_Feet_L_S_0,Med17,0.665297927840782,0.0010851755743228114,0.0025061056398131276,0.6646714014308287,0.6671775070706418
1457,30804199_20200406_Feet_L_S_0,Med19,0.5930808822155432,0.007842208471537403,0.02089511357211582,0.5763572627529199,0.5972523763250357
1458,30804199_20200406_Feet_L_S_1,GL70,0.9491136884563112,1.1102230246251565e-16,0.0,0.9491136884563113,0.9491136884563113
1459,30804199_20200406_Feet_L_S_1,GL72,0.9488799305710808,3.3306690738754696e-16,0.0,0.9488799305710804,0.9488799305710804
1460,30804199_20200406_Feet_L_S_1,GL74,0.956020540291323,1.1102230246251565e-16,0.0,0.9560205402913229,0.9560205402913229
1461,30804199_20200406_Feet_L_S_1,GL76,0.9588245231437328,0.0,0.0,0.9588245231437328,0.9588245231437328
1462,30804199_20200406_Feet_L_S_1,GL78,0.9588245231437328,0.0,0.0,0.9588245231437328,0.9588245231437328
1463,30804199_20200406_Feet_L_S_1,GL80,0.9588245231437328,0.0,0.0,0.9588245231437328,0.9588245231437328
1464,30804199_20200406_Feet_L_S_1,GL82,0.9620477990998463,1.1102230246251565e-16,0.0,0.9620477990998462,0.9620477990998462
1465,30804199_20200406_Feet_L_S_1,GL84,0.9590059210817065,4.440892098500626e-16,0.0,0.959005921081706,0.959005921081706
1466,30804199_20200406_Feet_L_S_1,GL86,0.9585609090323567,1.1102230246251565e-16,0.0,0.9585609090323566,0.9585609090323566
1467,30804199_20200406_Feet_L_S_1,Med3,0.8011984263378622,0.0028000547304873977,0.015690146468077315,0.7860759411595458,0.8017660876276231
1468,30804199_20200406_Feet_L_S_1,Med5,0.9227928867132854,0.01759528025489021,0.08053353990465895,0.8500062045639273,0.9305397444685862
1469,30804199_20200406_Feet_L_S_1,Med7,0.9179550474698879,0.00046398496953353746,0.0033141783538109815,0.9147071526831527,0.9180213310369637
1470,30804199_20200406_Feet_L_S_1,Med9,0.91486152932843,0.006106594597566392,0.03452064829513113,0.8849442634837063,0.9194649117788374
1471,30804199_20200406_Feet_L_S_1,Med11,0.8978686026203178,0.0018633946279540171,0.01872782065844658,0.8793280601684553,0.8980558808269019
1472,30804199_20200406_Feet_L_S_1,Med13,0.8836095349659397,2.220446049250313e-16,0.0,0.8836095349659395,0.8836095349659395
1473,30804199_20200406_Feet_L_S_1,Med15,0.8407092763568715,0.013778239470121996,0.07768985544897267,0.7811109024648892,0.8588007579138619
1474,30804199_20200406_Feet_L_S_1,Med17,0.825754829686293,0.02341401097546388,0.06634795222102186,0.7694582057440167,0.8358061579650385
1475,30804199_20200406_Feet_L_S_1,Med19,0.7218215295282197,3.3306690738754696e-16,0.0,0.72182152952822,0.72182152952822
1476,30804199_20200406_Feet_L_S_2,GL70,0.9079145442230003,0.0034920074576470367,0.02494291041176455,0.8834704920194708,0.9084134024312354
1477,30804199_20200406_Feet_L_S_2,GL72,0.9044185464675807,0.013651714738784598,0.07967209575094325,0.8284328204405967,0.90810491619154
1478,30804199_20200406_Feet_L_S_2,GL74,0.9031025763670277,0.01743294287706695,0.08998802117156546,0.8282420513467921,0.9182300725183575
1479,30804199_20200406_Feet_L_S_2,GL76,0.8991392207876256,0.018109479765548647,0.04450618177871801,0.8792628838485417,0.9237690656272597
1480,30804199_20200406_Feet_L_S_2,GL78,0.9189007735968208,0.009133880244995889,0.042512174156693616,0.8832649844710574,0.925777158627751
1481,30804199_20200406_Feet_L_S_2,GL80,0.9269385259446673,0.0005278416616432417,0.0022226143468589976,0.926805169083856,0.929027783430715
1482,30804199_20200406_Feet_L_S_2,GL82,0.9424587995362188,0.0007827219280429224,0.0018599369409406652,0.9420310140398026,0.9438909509807433
1483,30804199_20200406_Feet_L_S_2,GL84,0.9425889951220846,0.0008523301819705208,0.0018599369409406652,0.9420310140398026,0.9438909509807433
1484,30804199_20200406_Feet_L_S_2,GL86,0.9433448184945573,0.0006422046841688984,0.0017517568909876102,0.9430645373919992,0.9448162942829869
1485,30804199_20200406_Feet_L_S_2,Med3,0.8826470247438875,0.00229948147345692,0.02311065836312176,0.8824159181602561,0.9055265765233779
1486,30804199_20200406_Feet_L_S_2,Med5,0.9303307897119459,0.009677606346794418,0.036253126933116775,0.9193413648474353,0.9555944917805521
1487,30804199_20200406_Feet_L_S_2,Med7,0.9293199379447575,2.220446049250313e-16,0.0,0.9293199379447578,0.9293199379447578
1488,30804199_20200406_Feet_L_S_2,Med9,0.8827967378677286,0.006434959449508323,0.05299425777872291,0.847450697765172,0.9004449555438949
1489,30804199_20200406_Feet_L_S_2,Med11,0.8302098794609111,0.007450262985828096,0.04841154173182938,0.8271512847988044,0.8755628265306338
1490,30804199_20200406_Feet_L_S_2,Med13,0.8111138165435442,0.002934143586652817,0.020958168476091554,0.7905748114369744,0.8115329799130659
1491,30804199_20200406_Feet_L_S_2,Med15,0.8075725496315777,2.220446049250313e-16,0.0,0.8075725496315779,0.8075725496315779
1492,30804199_20200406_Feet_L_S_2,Med17,0.7499596928121477,0.002135836016581118,0.009939457448192135,0.7493285914558779,0.7592680489040701
1493,30804199_20200406_Feet_L_S_2,Med19,0.6649775373144042,0.003725117831731328,0.00931279457932832,0.6575273016509416,0.66684009623027
1494,30804199_20200406_Feet_L_S_3,GL70,0.9479722767741459,4.5406859043812774e-05,0.00045635610411176586,0.9475204842310755,0.9479768403351873
1495,30804199_20200406_Feet_L_S_3,GL72,0.9608504287112005,0.0007696870390260434,0.002459930444976721,0.9586610906151711,0.9611210210601479
1496,30804199_20200406_Feet_L_S_3,GL74,0.9638874402466788,0.002263943012991411,0.004746514263442858,0.9608022059754412,0.965548720238884
1497,30804199_20200406_Feet_L_S_3,GL76,0.9639559725584539,0.0002636814473050596,0.0007019659830352909,0.9633733407925347,0.96407530677557
1498,30804199_20200406_Feet_L_S_3,GL78,0.9634290426923573,0.0003412615849019339,0.0015658155388421635,0.9633507519154153,0.9649165674542575
1499,30804199_20200406_Feet_L_S_3,GL80,0.9642328179554086,0.00021845050104291131,0.0012805795161214828,0.9629906558247711,0.9642712353408925
1500,30804199_20200406_Feet_L_S_3,GL82,0.9692165184871431,0.0030735364593644076,0.008182289896173311,0.9624252178733192,0.9706075077694926
1501,30804199_20200406_Feet_L_S_3,GL84,0.9724179416190374,0.0017835398886971465,0.005303365075037925,0.9678040140037543,0.9731073790787922
1502,30804199_20200406_Feet_L_S_3,GL86,0.9684092523694434,0.003869402984263344,0.01007165367192342,0.9601504963584658,0.9702221500303893
1503,30804199_20200406_Feet_L_S_3,Med3,0.843648575872579,0.003915226349783721,0.029809854410177916,0.8170300883808685,0.8468399427910465
1504,30804199_20200406_Feet_L_S_3,Med5,0.9550388837769626,0.007735120549754561,0.0697149946567065,0.8864916710872685,0.956206665743975
1505,30804199_20200406_Feet_L_S_3,Med7,0.9420697640726865,2.220446049250313e-16,0.0,0.9420697640726867,0.9420697640726867
1506,30804199_20200406_Feet_L_S_3,Med9,0.9400918208425402,0.006232538862144291,0.028007721741428848,0.9200891215150787,0.9480968432565076
1507,30804199_20200406_Feet_L_S_3,Med11,0.9005052263853404,0.0046781295571346896,0.03438135991170099,0.8995895037459416,0.9339708636576426
1508,30804199_20200406_Feet_L_S_3,Med13,0.863251072106351,0.005624332985303447,0.04017380703788176,0.8624475959655936,0.9026214030034754
1509,30804199_20200406_Feet_L_S_3,Med15,0.8443425465185039,0.022487504643605508,0.09841426682722132,0.82700778824102,0.9254220550682413
1510,30804199_20200406_Feet_L_S_3,Med17,0.80521496994631,2.220446049250313e-16,0.0,0.8052149699463103,0.8052149699463103
1511,30804199_20200406_Feet_L_S_3,Med19,0.7276565890409689,0.007550871806987482,0.016640597799409185,0.7158417646033884,0.7324823624027976
1512,30804199_20200406_Feet_R_S_0,GL70,0.8810508989031511,0.006003874842137783,0.07039820754479342,0.831037612680958,0.9014358202257514
1513,30804199_20200406_Feet_R_S_0,GL72,0.8832414339216302,0.0031212085020760542,0.006371140175769119,0.8806929778513225,0.8870641180270916
1514,30804199_20200406_Feet_R_S_0,GL74,0.8801895483866136,0.00271707784143364,0.00587484872788635,0.8783683452809687,0.8842431940088551
1515,30804199_20200406_Feet_R_S_0,GL76,0.8805611536543545,0.005816043247179262,0.05132206843621634,0.878573870485355,0.9298959389215713
1516,30804199_20200406_Feet_R_S_0,GL78,0.8786117855901563,0.005335648696370579,0.037638148739146504,0.8776233137521718,0.9152614624913183
1517,30804199_20200406_Feet_R_S_0,GL80,0.8726134868652903,0.012418457963725286,0.054735380370608766,0.8673143880504202,0.9220497684210289
1518,30804199_20200406_Feet_R_S_0,GL82,0.8583696308734031,0.00817917090806823,0.06663195872572303,0.8264663023727783,0.8930982610985013
1519,30804199_20200406_Feet_R_S_0,GL84,0.854266093781455,0.005528171191577768,0.06168104166421451,0.8149793414420747,0.8766603831062892
1520,30804199_20200406_Feet_R_S_0,GL86,0.8622171570171769,3.3306690738754696e-16,0.0,0.8622171570171773,0.8622171570171773
1521,30804199_20200406_Feet_R_S_0,Med3,0.7747666448890965,1.1102230246251565e-16,0.0,0.7747666448890964,0.7747666448890964
1522,30804199_20200406_Feet_R_S_0,Med5,0.8787063259457986,0.013248677969783478,0.03781617361922762,0.8467092019772798,0.8845253755965075
1523,30804199_20200406_Feet_R_S_0,Med7,0.8971765733980132,0.0022763115842318,0.008390595819929736,0.889457225243678,0.8978478210636077
