method,config,Jaccard
RHT,Med9,0.6892600498253094
RHT,Med9,0.5826886398346406
RHT,Med9,0.5871994036523015
RHT,Med9,0.5481012454681025
RHT,Med9,0.8000923053144428
RHT,Med9,0.581091439085829
RHT,Med9,0.6102204417935326
RHT,Med9,0.8170502436241388
RHT,Med9,0.5510840528920481
RHT,Med9,0.27301663276646215
RHT,Med9,0.47672962587320117
RHT,Med9,0.507739346449496
RHT,Med9,0.3543374442141121
RHT,Med9,0.4728415173000459
RHT,Med9,0.10032572809217004
RHT,Med9,0.6306130475724203
RHT,Med9,0.7066194526383508
RHT,Med9,0.6653553560611966
RHT,Med9,0.39708692147936286
RHT,Med9,0.6103701187815449
RHT,Med9,0.849627540013859
RHT,Med9,0.5017353576205966
RHT,Med9,0.6351013329025472
RHT,Med9,0.8097993329680961
RHT,Med9,0.754593456907292
RHT,Med9,0.8181592123147033
RHT,Med9,0.7600940467351148
RHT,Med9,0.7035224770652103
RHT,Med9,0.29599297620032267
RHT,Med9,0.18371544531498923
RHT,Med9,0.4681461861552403
RHT,Med9,0.848466326843963
RHT,Med9,0.6631154243912873
RHT,Med9,0.7321666800912626
RHT,Med9,0.43240364604503606
RHT,Med9,0.8468597172608252
RHT,Med9,0.0
RHT,Med9,0.0
RHT,Med9,0.0
RHT,Med9,0.0
RHT,Med9,0.5876133055505532
RHT,Med9,0.5789218923774389
RHT,Med9,0.7271828626831837
RHT,Med9,0.7475743836992685
RHT,Med9,0.64318675350027
RHT,Med9,0.38469519594931945
RHT,Med9,0.7267587336826157
RHT,Med9,0.41841696886543206
RHT,Med9,0.39043434313927394
RHT,Med9,0.6138952864495959
RHT,Med9,0.7237501821739578
RHT,Med9,0.31364528938474273
RHT,Med9,0.3750291594477126
RHT,Med9,0.7318930854151238
RHT,Med9,0.031789515549123924
RHT,Med9,0.13513567640831
RHT,Med9,0.365263597467863
RHT,Med9,0.17343044707301322
RHT,Med9,0.3955249448516846
RHT,Med9,0.7812786153254849
RHT,Med9,0.33961564455329146
RHT,Med9,0.40330583785871843
RHT,Med9,0.4279963588424773
RHT,Med9,0.7652430598835089
RHT,Med9,0.3729850538555007
RHT,Med9,0.5194834283142755
RHT,Med9,0.6004900353185104
RHT,Med9,0.4609396628584071
RHT,Med9,0.15871654278319317
RHT,Med9,0.4356725916751478
RHT,Med9,0.18066226282867173
RHT,Med9,0.6521811959876612
RHT,Med9,0.3675294251077795
RHT,Med9,0.43552000697231763
RHT,Med9,0.7928697321046543
RHT,Med9,0.6078832188796123
RHT,Med9,0.2842771031705524
RHT,Med9,0.27041575544863955
RHT,Med9,0.34870298231154884
RHT,Med9,0.29985578616107783
RHT,Med9,0.3856350283336496
RHT,Med9,0.244771018435669
RHT,Med9,0.7527762782144286
RHT,Med9,0.6726953337653931
RHT,Med9,0.4680398636871632
RHT,Med9,0.39144337609817187
RHT,Med9,0.21935435028199413
RHT,Med9,0.46552744077510577
RHT,Med9,0.3007196453986651
RHT,Med9,0.14832006605700124
RHT,Med9,0.41385099873272463
RHT,Med9,0.5854521907411817
RHT,Med9,0.23890356916582944
RHT,Med9,0.400139414970618
RHT,Med9,0.7022991042723207
RHT,Med9,0.3988831104050729
RCD,Med9,0.4322371389021921
RCD,Med9,0.7862503965048707
RCD,Med9,0.6447735216425169
RCD,Med9,0.37204018377705744
RCD,Med9,0.6533190339466223
RCD,Med9,0.23434267401963033
RCD,Med9,0.5372534167221859
RCD,Med9,0.6366401149066698
RCD,Med9,0.6403439598924918
RCD,Med9,0.6282147509322705
RCD,Med9,0.842590918745853
RCD,Med9,0.7345480949667761
RCD,Med9,0.8158874549696213
RCD,Med9,0.9309647231797695
RCD,Med9,0.7155725775487891
RCD,Med9,0.772419576671159
RCD,Med9,0.3629989801958905
RCD,Med9,0.6244199375360826
RCD,Med9,0.7408668772698762
RCD,Med9,0.446820704399601
RCD,Med9,0.7498633315533603
RCD,Med9,0.4155096164066522
RCD,Med9,0.45249183046179753
