method,config,Jaccard
RHT,GL80,0.8757990867972657
RHT,GL80,0.8012332422454203
RHT,GL80,0.7911593480233081
RHT,GL80,0.8459993879138475
RHT,GL80,0.8293688219785296
RHT,GL80,0.7884129761662527
RHT,GL80,0.7813850883780022
RHT,GL80,0.7229939319238269
RHT,GL80,0.7140156935397753
RHT,GL80,0.6443088390542752
RHT,GL80,0.7614898244618269
RHT,GL80,0.9517119752041273
RHT,GL80,0.75402168492579
RHT,GL80,0.7923798824007663
RHT,GL80,0.7921390302945422
RHT,GL80,0.7846226673514123
RHT,GL80,0.8314615380103497
RHT,GL80,0.8031349864654067
RHT,GL80,0.7846510872239172
RHT,GL80,0.8044976263577859
RHT,GL80,0.7872789506922554
RHT,GL80,0.7689036164506793
RHT,GL80,0.7735815930343026
RHT,GL80,0.8617450250288547
RHT,GL80,0.8149203949789858
RHT,GL80,0.8796764807115118
RHT,GL80,0.8079896519092905
RHT,GL80,0.8921151793988673
RHT,GL80,0.8357208909329022
RHT,GL80,0.7387668610800603
RHT,GL80,0.748617125072731
RHT,GL80,0.8302974247342405
RHT,GL80,0.8967725746299323
RHT,GL80,0.7340676036016656
RHT,GL80,0.7994137502414518
RHT,GL80,0.8041270852809373
RHT,GL80,0.7400610085781445
RHT,GL80,0.740456279040697
RHT,GL80,0.8415332149287845
RHT,GL80,0.7952284888358824
RHT,GL80,0.7578534647168637
RHT,GL80,0.7494997395307932
RHT,GL80,0.8381861913322105
RHT,GL80,0.7660437601989966
RHT,GL80,0.6708032063517826
RHT,GL80,0.7794591178549267
RHT,GL80,0.7436470770510729
RHT,GL80,0.8391289170261311
RHT,GL80,0.8316996040953537
RHT,GL80,0.7312344758424228
RHT,GL80,0.8683953906041563
RHT,GL80,0.7668715465529903
RHT,GL80,0.7906928753348562
RHT,GL80,0.8401583786859483
RHT,GL80,0.8672056343806408
RHT,GL80,0.815446828897437
RHT,GL80,0.7499960328053393
RHT,GL80,0.8512781177717049
RHT,GL80,0.8677677725635972
RHT,GL80,0.8060051213364987
RHT,GL80,0.8040075469790674
RHT,GL80,0.7786768502865989
RHT,GL80,0.870471863229427
RHT,GL80,0.8281072894432134
RHT,GL80,0.8011510909699819
RHT,GL80,0.9086484657287079
RHT,GL80,0.8964996620267063
RHT,GL80,0.849592629958493
RHT,GL80,0.7386292075754011
RHT,GL80,0.8484529849825075
RHT,GL80,0.8972659714767452
RHT,GL80,0.7940903133957796
RHT,GL80,0.8104349697981768
RHT,GL80,0.723315131879557
RHT,GL80,0.8161742603340005
RCD,GL80,0.8257920438348804
RCD,GL80,0.8522745167272511
RCD,GL80,0.8617665560840482
RCD,GL80,0.9069190248472135
RCD,GL80,0.7596199858933876
RCD,GL80,0.8674616240482217
RCD,GL80,0.783738102736337
RCD,GL80,0.8413865881044891
RCD,GL80,0.865672240987749
RCD,GL80,0.8548385528056176
RCD,GL80,0.8892765283035127
RCD,GL80,0.91368332140882
RCD,GL80,0.9066814378729408
RCD,GL80,0.9414266175864103
RCD,GL80,0.8856094356701775
RCD,GL80,0.8609814223745395
RCD,GL80,0.8381178334133297
RCD,GL80,0.8225138139792763
RCD,GL80,0.880941855416835
RCD,GL80,0.8578975308788724
RCD,GL80,0.8847819508686087
RCD,GL80,0.8315750888648639
RCD,GL80,0.8403972023045648
RCD,GL80,0.8025206179583618
RCD,GL80,0.8523423985516131
RCD,GL80,0.8668075339611245
RCD,GL80,0.8409095425720358
RCD,GL80,0.8732801639141733
RCD,GL80,0.7977840599937989
RCD,GL80,0.8310641953515711
